Video, Frame ID, Features Found, Features in pillars, percentage match, time taken to find features (ms), Scale factor, Levels, Edge threshold, First level, Points in element, Patch size, Fast threshold
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,31, 7, 7, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,32, 1, 1, 100, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,33, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,34, 14, 13, 92.8571, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,35, 12, 12, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,36, 27, 27, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,37, 19, 8, 42.1053, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,38, 17, 17, 100, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,39, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,40, 18, 18, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,41, 151, 151, 100, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,42, 135, 135, 100, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,43, 32, 32, 100, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,44, 31, 31, 100, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,45, 8, 0, 0, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,46, 2, 2, 100, 12, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,47, 0, 0, -1, 6, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,48, 2, 2, 100, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/Sole_Pillar_Images/Sole_Pillar_Images_Video.avi,49, 15, 15, 100, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,0, 0, 0, -1, 8, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,1, 4, 4, 100, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,2, 4, 4, 100, 16, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,3, 12, 12, 100, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,4, 39, 39, 100, 16, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,5, 32, 29, 90.625, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,6, 23, 23, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,7, 46, 41, 89.1304, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,8, 60, 53, 88.3333, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,9, 36, 20, 55.5556, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,10, 30, 30, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,11, 39, 39, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,12, 19, 19, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,13, 11, 2, 18.1818, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,14, 9, 6, 66.6667, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,15, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,16, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,17, 1, 0, 0, 9, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,18, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,19, 40, 7, 17.5, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,20, 9, 4, 44.4444, 9, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,21, 17, 11, 64.7059, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,22, 90, 90, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,23, 564, 563, 99.8227, 16, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,24, 182, 178, 97.8022, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,25, 131, 131, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,26, 226, 226, 100, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,27, 205, 182, 88.7805, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,28, 80, 80, 100, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,29, 160, 160, 100, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,30, 154, 138, 89.6104, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,31, 111, 111, 100, 9, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,32, 88, 84, 95.4545, 9, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,33, 150, 136, 90.6667, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,34, 5, 5, 100, 9, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,35, 34, 8, 23.5294, 9, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,36, 80, 48, 60, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,37, 53, 15, 28.3019, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,38, 26, 22, 84.6154, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,39, 24, 11, 45.8333, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,40, 33, 7, 21.2121, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,41, 27, 1, 3.7037, 11, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,42, 4, 0, 0, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,43, 13, 0, 0, 10, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,44, 954, 201, 21.0692, 22, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,45, 779, 305, 39.1528, 19, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,46, 624, 265, 42.4679, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,47, 411, 167, 40.6326, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,48, 97, 72, 74.2268, 12, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Top_Images/New_Pillar_Top_Images_Video.avi,49, 139, 89, 64.0288, 12, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,0, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,1, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,2, 3, 3, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,3, 2, 2, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,4, 11, 11, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,5, 16, 15, 93.75, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,6, 8, 8, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,7, 24, 23, 95.8333, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,8, 30, 29, 96.6667, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,9, 31, 20, 64.5161, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,10, 42, 42, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,11, 39, 39, 100, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,12, 9, 7, 77.7778, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,13, 13, 1, 7.69231, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,14, 4, 3, 75, 17, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,15, 0, 0, -1, 6, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,16, 1, 1, 100, 24, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,17, 0, 0, -1, 6, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,18, 0, 0, -1, 5, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,19, 27, 4, 14.8148, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,20, 23, 23, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,21, 117, 112, 95.7265, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,22, 142, 142, 100, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,23, 386, 384, 99.4819, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,24, 185, 169, 91.3514, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,25, 80, 80, 100, 12, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,26, 345, 345, 100, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,27, 129, 124, 96.124, 16, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,28, 23, 23, 100, 16, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,29, 103, 103, 100, 16, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,30, 131, 129, 98.4733, 18, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,31, 146, 146, 100, 19, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,32, 83, 71, 85.5422, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,33, 91, 80, 87.9121, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,34, 7, 7, 100, 18, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,35, 18, 9, 50, 18, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,36, 46, 34, 73.913, 17, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,37, 27, 13, 48.1481, 22, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,38, 30, 26, 86.6667, 18, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,39, 15, 11, 73.3333, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,40, 25, 5, 20, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,41, 21, 8, 38.0952, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,42, 4, 0, 0, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,43, 10, 0, 0, 14, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,44, 951, 161, 16.9295, 28, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,45, 717, 219, 30.5439, 24, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,46, 564, 196, 34.7518, 20, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,47, 292, 85, 29.1096, 15, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,48, 45, 22, 48.8889, 13, 1.6, 6, 47, 0, 2, 47, 20
../Data/New_Pillar_Bottom_Images/New_Pillar_Bottom_Images_Video.avi,49, 87, 63, 72.4138, 14, 1.6, 6, 47, 0, 2, 47, 20
